order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,total_payment,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_zip_code_prefix,seller_city,seller_state,product_category_name_english
d45eb8b423190d51b78089dfaccc95a2,c43869269cc00035fa78becf648d99a3,delivered,2017-04-08 12:54:43,2017-04-09 13:03:52,2017-04-20 12:00:30,2017-05-15 11:38:11,2017-05-23 00:00:00,cf25418b609f848c101e0af85219a3eb,58900,cajazeiras,PB,85.82,1.0,9b00d5e140d71a265c6be7d132b32cd2,e067ad2c1c0b48758eb1b5228bcf7a68,2017-04-20 13:03:52,60.9,24.92,pet_shop,59.0,769.0,3.0,400.0,35.0,22.0,28.0,11045.0,santos,SP,pet_shop
7ed1923ef9c8ce180035acd26a2d8eae,1c29747884fdd7ff5fd35fb194c08379,delivered,2018-06-11 12:42:32,2018-06-11 12:58:41,2018-06-13 14:04:00,2018-06-20 16:48:43,2018-07-13 00:00:00,a9f9d64cf3a8e4d74c199a061c099ee8,99010,passo fundo,RS,99.11,1.0,6dae4e6bc334685708571a48aa41d437,2e13c71026e1a39ba5cc1b86dcb679aa,2018-06-14 12:58:41,76.0,23.11,esporte_lazer,36.0,383.0,2.0,1100.0,20.0,20.0,20.0,2265.0,sao paulo,SP,sports_leisure
3f913d30288c117e41ffe5cc74743dc9,7aae6b74d7e0a2a11051bf8a16e16021,shipped,2016-10-05 14:36:55,2016-10-06 15:53:06,2016-10-15 12:24:42,,2016-11-29 00:00:00,ff39ae410be7f9b3a2457c546c6f67de,74845,goiania,GO,98.55,1.0,b76d57984db550fe9e6f3ad3467e3025,c9a06ece156bb057372c68718ec8909b,2016-10-10 15:53:07,79.9,18.65,market_place,63.0,1498.0,4.0,1800.0,20.0,40.0,21.0,73020.0,brasilia,DF,market_place
7d995a95ce7e1ca123075ec04fefe14e,4c3d19f67387b497e305c4804fd59a04,delivered,2017-11-28 09:39:36,2017-11-29 02:23:19,2017-11-29 20:11:54,2017-12-01 00:09:38,2017-12-14 00:00:00,a19b1900acdb03a74cb9926cb2b6f24c,59075,natal,RN,42.27,1.0,480be8d20c4b6a7df1eae0f2c17f2db2,41c2bad7229b0c25e6becf179ebf63ff,2017-12-07 02:23:19,34.0,8.27,livros_interesse_geral,58.0,1556.0,1.0,300.0,30.0,2.0,22.0,59020.0,natal,RN,books_general_interest
8591fef6d807e0044487787892dec80e,15f9287fd26f7b9c9a3a78e4cc82586d,delivered,2017-07-28 16:38:35,2017-07-28 16:50:10,2017-08-01 18:29:47,2017-08-07 17:04:36,2017-08-21 00:00:00,48a0c088d51523d887f640eb1b7e6011,35325,piedade de caratinga,MG,126.2,2.0,73b4a12b226263790a8726fac9f30b34,d20b021d3efdf267a402c402a48ea64b,2017-08-03 16:50:10,46.99,16.11,moveis_decoracao,63.0,518.0,2.0,900.0,80.0,10.0,60.0,14940.0,ibitinga,SP,furniture_decor
fe421e7d38d622aedc8ca97d58771ea6,9bf5b0d90ce42a8216c828b07d44b528,delivered,2017-04-22 08:49:09,2017-04-22 08:55:13,2017-04-24 12:38:51,2017-05-15 12:08:01,2017-05-19 00:00:00,c216ddf05dece5d199d21e54250658ea,45450,gandu,BA,138.17,1.0,28209b7aed95f7c0c9b9806f974a104e,432c37c9dfba871172ec162e20118b8c,2017-04-27 08:55:13,119.9,18.27,Unknown,,,,500.0,30.0,4.0,15.0,70235.0,brasilia,DF,
7f2d63de7e9e8a81f52cb8cd74d24277,fc60da72975e2a55ed00cd57f4a47b02,delivered,2018-05-04 09:01:21,2018-05-04 09:12:46,2018-05-07 06:56:00,2018-05-20 15:08:52,2018-05-28 00:00:00,3f2940eeba7cdf9648d5b54aa668da45,27259,volta redonda,RJ,354.23,1.0,991bc1085efee49ba6cd9f3f17efabb8,a3a38f4affed601eb87a97788c949667,2018-05-10 09:12:46,329.0,25.23,esporte_lazer,43.0,1177.0,3.0,1683.0,35.0,17.0,48.0,89204.0,joinville,SC,sports_leisure
b522474ba0639dd0385e4918d46ddcba,1dec5968d57ad73965f305ba85654eda,delivered,2017-07-01 14:02:36,2017-07-01 14:15:11,2017-07-03 12:35:48,2017-07-21 19:08:10,2017-08-08 00:00:00,a95637272721257c61a75e2ec767eb3f,69050,manaus,AM,83.14,1.0,b667e64d366991432e4c9c45ec4d6d1a,c3cfdc648177fdbbbb35635a37472c53,2017-07-10 14:15:11,55.9,27.24,esporte_lazer,49.0,336.0,1.0,187.0,18.0,16.0,16.0,80610.0,curitiba,PR,sports_leisure
f3378188cb29f0cd9da2d838f2374f6b,83aec037a7069965ee76770b6de81573,delivered,2018-08-13 17:23:35,2018-08-13 17:44:12,2018-08-20 19:03:00,2018-08-21 23:38:28,2018-08-22 00:00:00,48b6916b505792a199f8fe6d844053f3,4729,sao paulo,SP,236.7,1.0,f889fb87b505b73de10c18b93352469f,c70c1b0d8ca86052f45a432a38b73958,2018-08-20 17:44:12,110.32,8.03,beleza_saude,60.0,919.0,1.0,150.0,22.0,3.0,15.0,13186.0,hortolandia,SP,health_beauty
a7c5e8acbc8e06069ca0b62930aef0d2,45bd85bad646d70660e27ed0d411fe3a,delivered,2017-09-30 22:28:46,2017-09-30 22:44:12,2017-10-02 20:09:04,2017-10-13 18:06:37,2017-11-06 00:00:00,d861fb29b9235265ca703ae5b4d2880c,91120,porto alegre,RS,73.13,1.0,ed2067a9c1f79553088a3c67b99a9f97,cbd996ad3c1b7dc71fd0e5f5df9087e2,2017-10-08 22:44:12,56.97,16.16,alimentos,52.0,919.0,1.0,750.0,16.0,12.0,15.0,15081.0,sao jose do rio preto,SP,food
05cdf90df5dcc062b68cd8b3803f6228,9ff742af578d72bce31bf2975d05ee87,delivered,2018-02-07 12:04:39,2018-02-07 12:31:11,2018-02-09 18:55:04,2018-02-19 18:49:16,2018-03-08 00:00:00,13236d13c83b9889af2c7e8b4898ab6d,2234,sao paulo,SP,51.01,1.0,48b099f6925c19d46ed5f013267681c2,822166ed1e47908f7cfb49946d03c726,2018-02-13 12:31:11,34.9,16.11,cama_mesa_banho,55.0,134.0,3.0,650.0,27.0,10.0,23.0,25803.0,tres rios,RJ,bed_bath_table
1b2998ac4c3495c47a6f8cb5c2d65f35,2bec50359568aa1da8a53641e3d74e78,delivered,2018-01-24 21:31:07,2018-01-25 02:38:24,2018-01-26 13:42:41,2018-02-09 21:13:12,2018-02-22 00:00:00,4fbac054b50006ce51a42ce03c73d863,87301,campo mourao,PR,55.07,1.0,ffb530bd30bcc1bd903e4da723faa5e6,6860153b69cc696d5dcfe1cdaaafcf62,2018-01-31 02:38:24,39.97,15.1,construcao_ferramentas_construcao,57.0,2409.0,2.0,1800.0,16.0,11.0,11.0,13360.0,capivari,SP,construction_tools_construction
61fc33807aeed929a157ce216496e6d1,418df4354874776f10838d1b905a3f65,delivered,2017-05-07 14:31:46,2017-05-07 14:41:58,2017-05-09 10:39:33,2017-05-15 09:49:59,2017-06-05 00:00:00,ce7f2adba6a97dfb4d0a338cb1073462,18025,sorocaba,SP,396.4,1.0,ef30fdd053284aaffa42dfd5612b66d8,066a6914e1ebf3ea95a216c73a986b91,2017-05-16 14:41:58,379.0,17.4,esporte_lazer,47.0,552.0,1.0,7800.0,50.0,28.0,41.0,85863.0,foz do iguacu,PR,sports_leisure
278ce3d59dd06d461a1a4d6703790ae9,25f558b2b9455e35297fc86ded1e0586,delivered,2017-03-11 17:38:51,2017-03-11 17:38:51,2017-03-20 14:42:50,2017-03-27 11:35:57,2017-04-04 00:00:00,1a328a664417dc7cbff0ed7df49f5a3d,13564,sao carlos,SP,189.9,1.0,ffbbf6b9097237a1122f17e7341a3fb2,9bcdfa7b615b3abb9461d9e3ad9886ae,2017-03-17 17:38:51,80.22,14.73,esporte_lazer,59.0,99.0,1.0,250.0,26.0,3.0,15.0,89053.0,blumenau,SC,sports_leisure
9783d3dd1819fa6e14a26427b1989137,e79d2e40f41f804d567988796efc3c59,delivered,2017-07-13 11:23:11,2017-07-13 11:35:08,2017-07-14 16:22:53,2017-07-18 19:53:41,2017-08-09 00:00:00,c93c37c8d9779348bd164f7d605969d8,97800,sao luiz gonzaga,RS,40.01,1.0,0bb7cb61f1957f79dac582ab66ccdc1f,e26901d5ab434ce92fd9b5c256820a4e,2017-07-20 11:35:08,23.9,16.11,utilidades_domesticas,45.0,561.0,2.0,553.0,18.0,9.0,15.0,9350.0,maua,SP,housewares
da05f479ab5c7e23b066a396865bbfd7,2df4741faafcd475e4f033e1c827cb34,delivered,2018-07-18 07:01:18,2018-07-18 07:10:15,2018-07-18 13:28:00,2018-07-24 14:48:46,2018-08-14 00:00:00,f8508260b43c706aef7b1ce6f1f238e5,40717,salvador,BA,103.43,1.0,ef7939a961d77a1dc60ee5b933fec5ec,ea566164622c6b439516ab18062c42cd,2018-07-30 07:10:15,82.9,20.53,beleza_saude,59.0,940.0,1.0,1017.0,27.0,13.0,20.0,5303.0,sao  paulo,SP,health_beauty
9d35caf510e8c2497b6982952e1a3f83,2ec080c183f539ec92cf224883ccbce7,delivered,2017-07-27 21:14:17,2017-07-27 21:25:19,2017-08-02 17:59:10,2017-08-16 21:35:30,2017-09-04 00:00:00,28ec3145b727a2900237c8208e6bc4cb,39500,monte azul,MG,237.94,1.0,5328338cfaa16ba10561cd970c73ca11,12b9676b00f60f3b700e83af21824c0e,2017-08-09 21:25:19,199.0,38.94,cool_stuff,51.0,330.0,1.0,1950.0,33.0,44.0,19.0,95780.0,montenegro,RS,cool_stuff
9e7314b623f0dde678304009f6e16ee6,61a154cc2e509e372ab7a02b8240c1fd,delivered,2018-07-29 12:22:04,2018-07-29 12:35:11,2018-07-30 14:43:00,2018-07-31 17:08:50,2018-08-07 00:00:00,da41c75a2312d7f400a195235277278f,1411,sao paulo,SP,57.99,1.0,af2d506fb01b724e03591349ad36b67e,4b9750c8ad28220fe6702d4ecb7c898f,2018-07-31 12:35:11,48.9,9.09,bebes,55.0,1681.0,2.0,600.0,20.0,13.0,13.0,13484.0,limeira,SP,baby
012248555cb0bf51df99199cef81d562,c1d8a080ff171328688530727dc4e026,delivered,2018-02-01 17:31:00,2018-02-01 17:52:56,2018-02-02 23:42:10,2018-02-17 18:39:08,2018-03-02 00:00:00,89efe7e4fae8f61f003241315a2a5f83,41100,salvador,BA,70.83,1.0,aa8d88eb4b9cb38894e33fa624c4287f,6560211a19b47992c3666cc44a7e94c0,2018-02-07 17:52:56,55.0,15.83,relogios_presentes,54.0,335.0,4.0,250.0,16.0,2.0,11.0,5849.0,sao paulo,SP,watches_gifts
8925dc5eb0b5639ea6e3f962108d6207,06eeea8e157410949394acb6d3db56cc,delivered,2017-11-12 22:53:05,2017-11-12 23:07:32,2017-11-16 16:51:58,2017-11-23 17:21:21,2017-12-08 00:00:00,246fe786ff19a12ddbe31367d909f124,93819,sapiranga,RS,32.09,1.0,c3b8f6be3507bb05fd83797f81f679bc,ea8482cd71df3c1969d7b9473ff13abc,2017-11-19 23:07:32,17.99,14.1,telefonia,32.0,331.0,1.0,175.0,18.0,3.0,12.0,4160.0,sao paulo,SP,telephony
0460d320a0a3d5a59cbc08636053751b,693214577dcce707468e89aee554cd90,delivered,2018-07-25 19:55:29,2018-07-25 20:05:15,2018-07-26 12:26:00,2018-07-30 13:18:36,2018-08-09 00:00:00,483686d2c2ea82359b6aa0bb2b20829a,4313,sao paulo,SP,133.4,1.0,73bcea88583002fe12b7399af4ae60da,4869f7a5dfa277a7dca6462dcf3b52b2,2018-07-30 20:05:15,119.9,13.5,relogios_presentes,42.0,631.0,2.0,459.0,18.0,13.0,14.0,14840.0,guariba,SP,watches_gifts
e42e8108ccb75f8beac4116b386e7023,9724138625176890a8c168fac8ca3608,delivered,2018-05-02 12:19:37,2018-05-02 12:35:25,2018-05-03 13:49:00,2018-05-11 17:36:56,2018-05-24 00:00:00,59bb7f7d12d8ff37f1f8e6909d1b03dc,2338,sao paulo,SP,93.58,1.0,e53e557d5a159f5aa2c5e995dfdf244b,88460e8ebdecbfecb5f9601833981930,2018-05-08 12:35:25,79.9,13.68,informatica_acessorios,33.0,256.0,1.0,180.0,17.0,10.0,13.0,87030.0,maringa,PR,computers_accessories
5ec560222cf73999224c88e44327937c,fb7edc27ffa937fbe3721f0ecfb7c464,delivered,2017-11-26 20:20:35,2017-11-26 20:33:07,2017-11-30 00:46:46,2017-12-11 20:34:52,2017-12-19 00:00:00,c07e64c68b9365508a2d88604868106a,33015,santa luzia,MG,133.34,1.0,53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,2017-11-30 20:31:44,49.0,17.67,ferramentas_jardim,58.0,340.0,2.0,1500.0,30.0,22.0,30.0,15025.0,sao jose do rio preto,SP,garden_tools
102b81e48c621d25f4c7ccb27af0ffc6,bbb1f572f496bed6a095cdc073c45311,delivered,2018-08-18 16:22:29,2018-08-18 16:35:13,2018-08-20 17:52:00,2018-08-22 17:06:50,2018-08-23 00:00:00,de9bfa750be4a0793f84e665fd2b44aa,12335,jacarei,SP,90.63,1.0,73326828aa5efe1ba096223de496f596,d13e50eaa47b4cbe9eb81465865d8cfc,2018-08-21 16:35:13,81.9,8.73,alimentos,32.0,1392.0,1.0,330.0,20.0,15.0,16.0,9210.0,santo andre,SP,food
59880d8439b6a1a697727592bdab4b96,0b1bf138748b7fa32060369844de26ca,delivered,2017-10-18 10:44:38,2017-10-18 11:06:31,2017-10-20 20:58:00,2017-11-11 14:51:31,2017-11-10 00:00:00,0ac767d4cbf94a15dc8034ee73f5d3f6,41218,salvador,BA,68.59,1.0,a10e0fcb1c409869c3c6da4eb13b7612,855668e0971d4dfd7bef1b6a4133b41b,2017-10-24 11:06:31,50.0,18.59,bebes,58.0,847.0,5.0,7150.0,47.0,26.0,35.0,13257.0,itatiba,SP,baby
5e126b0990d319279bcc8e8e8e5ba03c,5df03f4f656f9660622fec4e725a599a,delivered,2017-12-09 23:11:20,2017-12-09 23:18:34,2017-12-12 16:07:49,2018-01-08 20:39:36,2018-01-12 00:00:00,51966fd6328b1e4c5fed16ed597ad96d,56320,petrolina,PE,101.78,2.0,ebf9bc6cd600eadd681384e3116fda85,822166ed1e47908f7cfb49946d03c726,2017-12-13 23:18:34,12.99,37.9,cama_mesa_banho,37.0,86.0,2.0,1300.0,50.0,9.0,41.0,25803.0,tres rios,RJ,bed_bath_table
451d82f07a1528cdce26398f1f04f8f7,51f1ef966d93ed18b593af1a76438594,delivered,2018-03-29 09:01:09,2018-03-29 09:15:12,2018-04-02 22:38:36,2018-04-10 18:49:07,2018-05-02 00:00:00,4bc108637733325cca15daabde296982,96508,cachoeira do sul,RS,314.54,1.0,e47eff9f97c9536c9f768f86e13252f6,15cd6eefe58588619aaed41dfa6621b1,2018-04-04 09:15:12,227.88,86.66,Unknown,,,,10250.0,40.0,32.0,32.0,35400.0,ouro preto,MG,
31a2886d02ad2127bfec204da2e93b66,28738edfba72391be47d697e6e7e5770,delivered,2018-07-25 10:27:00,2018-07-25 10:35:17,2018-07-25 14:53:00,2018-07-27 01:27:37,2018-08-02 00:00:00,e839774c9d31569dba47946296e58b33,11035,santos,SP,27.2,1.0,3a96bcbf644a5d390107570628568026,70126eecc6aa1274392a1743866e9678,2018-07-31 10:35:17,19.8,7.4,artes_e_artesanato,53.0,529.0,2.0,325.0,27.0,10.0,14.0,6449.0,barueri,SP,arts_and_craftmanship
f66a94f109a641a3c2a7e7aa4b3269f9,07201c202bd91a87b12e55216d2dee38,delivered,2018-01-04 12:33:44,2018-01-04 12:48:43,2018-01-08 20:56:29,2018-01-10 19:10:56,2018-01-22 00:00:00,b8e8e703581104da4f6af80ad425bfed,8780,mogi das cruzes,SP,52.77,1.0,9aa9caee155847cddb376a05b9a39791,ea8482cd71df3c1969d7b9473ff13abc,2018-01-10 12:48:43,44.99,7.78,telefonia,60.0,777.0,6.0,300.0,17.0,4.0,12.0,4160.0,sao paulo,SP,telephony
a542a9cfa2781b4971db13cbb7ac88e2,13c42b04f9582eada34a2cb0401c76f0,delivered,2018-03-13 23:04:33,2018-03-13 23:15:33,2018-03-14 20:32:43,2018-03-20 20:40:43,2018-03-29 00:00:00,b4172928c1173b4193342c1db12c956f,3983,sao paulo,SP,212.83,1.0,bdca5879b3afce0e138e71a68ad26d04,7ad32824caee82087b3e2e5f33b1bf32,2018-03-19 23:15:33,199.0,13.83,cama_mesa_banho,60.0,282.0,1.0,4250.0,40.0,15.0,23.0,14940.0,ibitinga,SP,bed_bath_table
4f3428d2bdfb5f3910f874c72120c9f1,1d9d0514065fd217ca789f34d9cbe3d3,delivered,2017-11-03 19:30:41,2017-11-03 20:30:54,2017-11-07 15:09:15,2017-11-13 22:29:13,2017-11-27 00:00:00,15702b42095b880565ce41d4b1511814,19814,assis,SP,206.76,1.0,b6043ee21e4366052419dc419b85a029,dc4a0fc896dc34b0d5bfec8438291c80,2017-11-13 19:45:55,189.8,16.96,cama_mesa_banho,49.0,216.0,2.0,2200.0,39.0,6.0,26.0,14940.0,ibitinga,SP,bed_bath_table
bfe8c448781919b17936bdd844baefc4,bd7bfa5c367329c0ab4478160a7b992e,delivered,2018-07-31 20:38:02,2018-08-02 05:30:51,2018-08-09 13:25:00,2018-08-15 15:28:38,2018-08-17 00:00:00,614e87ddad7bba047be9897c8faeafaf,14640,morro agudo,SP,47.33,1.0,0eb8e03d4ef83152c4642b606b5bbdec,cac4c8e7b1ca6252d8f20b2fc1a2e4af,2018-08-10 05:23:54,29.99,17.34,moveis_decoracao,47.0,348.0,1.0,2900.0,40.0,10.0,35.0,13347.0,indaiatuba,SP,furniture_decor
9184e4fb03ebdcb5a06a6d1237463ca5,eeb1498af1ef1f5c9c612b6130298f66,delivered,2017-11-26 11:34:47,2017-11-28 12:31:54,2017-11-28 19:51:59,2017-12-14 13:29:52,2017-12-28 00:00:00,0a767212322d4dfce26644bdd620d2ae,95840,triunfo,RS,215.56,3.0,abda62f854cffdc94184e6bccadc2286,70eea00b476a314817cefde4aad4f89a,2017-12-04 11:41:25,68.0,19.06,utilidades_domesticas,36.0,810.0,4.0,800.0,27.0,22.0,27.0,13250.0,itatiba,SP,housewares
8435b228083742b605b95a6c3e9c9534,bb361d2be472ec1a19b94c115ccd3fd6,delivered,2018-01-23 15:19:38,2018-01-23 15:37:18,2018-01-24 20:15:41,2018-02-03 00:19:59,2018-02-21 00:00:00,db894ce6057f414cb36be0e6def98f9c,39688,setubinha,MG,88.2,1.0,12a146749cb72ebfde01a89105df1897,e9779976487b77c6d4ac45f75ec7afe9,2018-01-29 15:37:18,29.0,15.1,esporte_lazer,49.0,2009.0,4.0,233.0,22.0,16.0,14.0,11701.0,praia grande,SP,sports_leisure
d07179898f582cd4b62f9f5328698baf,71f39c371308d132d7633895477dd307,delivered,2018-04-26 11:44:48,2018-04-26 11:55:27,2018-05-02 14:21:00,2018-05-10 18:12:33,2018-05-24 00:00:00,ca77025e7201e3b30c44b472ff346268,51021,recife,PE,95.56,1.0,554bc96f8adc27819810a1aacf333535,53e4c6e0f4312d4d2107a8c9cddf45cd,2018-05-03 11:55:27,74.99,20.57,moveis_decoracao,22.0,177.0,1.0,14800.0,40.0,30.0,40.0,13920.0,pedreira,SP,furniture_decor
2d9d56fc9b7bd4d074391577ac282706,fdf4c60c463da690eb528d6120be147d,delivered,2018-02-01 21:12:42,2018-02-01 21:32:10,2018-02-05 23:15:30,2018-02-19 15:39:23,2018-03-07 00:00:00,dbfbd0d6ea9f67b91fb46dce7b55a4f7,50050,recife,PE,90.82,1.0,261244fc4d0197d8772346872f5b0f5e,6c7d50c24b3ccd2fd83b44d8bb34e073,2018-02-07 21:32:10,44.88,45.94,moveis_cozinha_area_de_servico_jantar_e_jardim,54.0,785.0,5.0,975.0,41.0,12.0,12.0,19025.0,presidente prudente,SP,kitchen_dining_laundry_garden_furniture
f545c6d66e2fa494386ccbdd3e6762cd,5067d126bcdf8822347ae96bd0cf8a97,delivered,2017-07-23 15:56:36,2017-07-23 16:10:16,2017-07-24 20:16:34,2017-08-03 16:37:28,2017-08-18 00:00:00,b7b162291adff744d6f3c6450557ffee,88430,petrolandia,SC,61.05,1.0,06edb72f1e0c64b14c5b79353f7abea3,391fc6631aebcf3004804e51b40bcf1e,2017-08-01 16:10:16,45.95,15.1,cama_mesa_banho,39.0,161.0,2.0,350.0,25.0,8.0,19.0,14940.0,ibitinga,SP,bed_bath_table
3e8a5d740a1e7db9eb5bdc6262644e88,0a80080a56579c6f51865b39c589b3b3,delivered,2017-11-03 18:03:26,2017-11-03 18:30:23,2017-11-06 20:15:08,2017-11-10 14:12:07,2017-11-23 00:00:00,a327e24eb412d88da38902427a3cf4bf,20040,rio de janeiro,RJ,105.18,2.0,964dd0fcba2ca4eff8e31ec74a77d41d,259f7b5e6e482c230e5bfaa670b6bb8f,2017-11-09 18:15:33,35.99,16.6,cama_mesa_banho,36.0,495.0,3.0,1250.0,40.0,10.0,30.0,8550.0,poa,SP,bed_bath_table
90b4022f2a95f2d5b8408c0f6367970e,5e7aa73120cbc53fa49f21b2179ac0d7,delivered,2018-01-18 22:54:15,2018-01-18 23:16:26,2018-01-19 22:13:08,2018-01-23 15:18:39,2018-02-05 00:00:00,cd8738980c3332339baf3e92dd5cb071,23810,itaguai,RJ,82.84,1.0,e4ac25e3b504e9dea6a4a06b82256951,bb7a14e229b1c95156719c3d9552eeee,2018-01-24 23:16:26,74.9,7.94,utilidades_domesticas,54.0,1273.0,1.0,1575.0,39.0,32.0,44.0,23095.0,rio de janeiro,RJ,housewares
3b773756d8fc59a7cd1a0c4ac584e397,22be9dd12bf9b04ef446b193422db6f9,delivered,2017-05-11 14:20:51,2017-05-11 14:35:12,2017-05-12 10:02:58,2017-05-22 13:18:07,2017-06-13 00:00:00,8fbeb42e8fa02b1b0eeb50462bb017c5,90200,porto alegre,RS,188.96,1.0,f49f01161658f6dac1132f4dcac4b2b9,f00e21b1e91a79653163b7fd8f293ff1,2017-05-22 14:35:12,140.9,26.27,brinquedos,42.0,1058.0,1.0,600.0,28.0,6.0,20.0,37795.0,andradas,SP,toys
c8ccd366bbf35430786a86ef073322f8,88957154a87ddc5981b986ce8891453b,delivered,2018-05-08 07:41:27,2018-05-09 03:35:19,2018-05-09 12:10:00,2018-05-18 18:12:07,2018-06-01 00:00:00,d7241ab927206d28af21ddc3970bc6c9,77900,tocantinopolis,TO,38.12,1.0,08c816d9a716567bf436173ef6f5f12e,5656537e588803a555b8eb41f07a944b,2018-05-11 03:35:19,19.89,18.23,eletronicos,60.0,740.0,1.0,150.0,18.0,12.0,15.0,72015.0,brasilia,DF,electronics
69ecf8a73bd1de33c57b060448315a92,8515f6af4fd0d5f127ea032b8cd37a73,delivered,2018-01-08 18:03:33,2018-01-09 07:17:47,2018-01-15 16:42:58,2018-01-16 19:42:01,2018-01-24 00:00:00,acc76f10b4920de6ce1a136ee88c417e,3508,sao paulo,SP,55.24,1.0,553e0e7590d3116a072507a3635d2877,1c129092bf23f28a5930387c980c0dfc,2018-01-15 07:17:47,45.9,9.34,cama_mesa_banho,38.0,735.0,5.0,800.0,20.0,20.0,20.0,2972.0,sao paulo,SP,bed_bath_table
7a2e13975471a7fa79bf252ac36cc095,83901f425d913fa2261031ae7d879018,delivered,2018-01-26 00:26:59,2018-01-30 04:31:17,2018-01-30 21:07:09,2018-01-31 18:56:39,2018-02-09 00:00:00,85808a20360c40e2e09a9b176ab2ecbb,9176,santo andre,SP,38.99,1.0,88d07a97123a341509effc395bf418c8,f45122a9ab94eb4f3f8953578bc0c560,2018-02-05 03:55:38,29.9,9.09,fashion_bolsas_e_acessorios,30.0,275.0,5.0,500.0,30.0,20.0,20.0,13419.0,piracicaba,SP,fashion_bags_accessories
56580e29cdcf56834efd1a9eb48e5f35,69cd54f7f6f6d66a47adf923bfd0682b,delivered,2018-08-04 10:41:25,2018-08-04 10:50:14,2018-08-06 13:45:00,2018-08-10 22:38:31,2018-08-20 00:00:00,8b1df143e365451fb6048a27bd19ff79,22790,rio de janeiro,RJ,116.79,1.0,4608a449f45011c89095f36265e75ec3,dc7192adf8ba09569261f4a8d576afe0,2018-08-07 10:50:14,98.0,18.79,portateis_casa_forno_e_cafe,58.0,1257.0,1.0,450.0,16.0,20.0,16.0,18401.0,itapeva,SP,small_appliances_home_oven_and_coffee
fefb38c13e2d02e92914fef106135dd2,f13d42ec2a36f840049982c60668cf33,delivered,2018-03-06 11:24:03,2018-03-06 11:35:30,2018-03-07 18:54:49,2018-03-14 20:03:57,2018-03-22 00:00:00,cc09e0ad13cc00b5d90b72bd0e66db8b,2474,sao paulo,SP,35.13,1.0,71a5f1c2a5fd9889ef26b5ac22aec9c6,537eb890efff034a88679788b647c564,2018-03-12 11:35:30,19.9,15.23,moveis_decoracao,60.0,500.0,3.0,100.0,16.0,3.0,11.0,20270.0,rio de janeiro,RJ,furniture_decor
1ba061d75a157b11f745ec097005eda4,159f1c87084f4debf9fd5997e4f625ce,delivered,2017-08-31 17:33:31,2017-09-02 02:45:40,2017-09-04 14:09:55,2017-09-13 17:32:17,2017-09-21 00:00:00,9d63c530c6dd3a547a40648e530bf21e,82220,curitiba,PR,53.01,1.0,210a8305d79b2f5719cbafb2c026797f,f8db351d8c4c4c22c6835c19a46f01b0,2017-09-08 02:45:40,36.9,16.11,esporte_lazer,60.0,521.0,1.0,650.0,24.0,10.0,20.0,13324.0,salto,SP,sports_leisure
52689df16b83773c1004b27478ffe49c,1977c51e28ceb34090390b2363042d8c,delivered,2018-03-19 13:24:33,2018-03-19 13:35:42,2018-03-20 20:51:29,2018-04-09 16:27:32,2018-04-19 00:00:00,5175532eb0462d3fd296a35cf5e9d217,45375,planaltino,BA,254.44,2.0,57414a165829139b9b534f0b4a794fe0,a254c682cc01e119f83530446f1df9a9,2018-03-23 13:35:42,95.9,31.32,pet_shop,41.0,302.0,1.0,14725.0,54.0,25.0,37.0,16500.0,cafelandia,SP,pet_shop
56ce3873eb6d633a47581ec221f50a65,788c3086fc4d0f220fdf77bcb1b0780f,delivered,2017-08-06 18:41:21,2017-08-06 19:20:13,2017-08-08 13:35:52,2017-08-17 14:47:40,2017-09-01 00:00:00,dcb5209709e9f7a4af74b5129488a07c,91330,porto alegre,RS,75.65,1.0,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,2017-08-11 19:20:13,58.99,16.66,beleza_saude,59.0,492.0,2.0,200.0,22.0,10.0,18.0,9015.0,santo andre,SP,health_beauty
bd95be22b2ec58c249193c6b07f45e6f,bdd9bb367691eaf89c399e50c1b52b1d,delivered,2017-10-18 12:31:51,2017-10-18 12:49:20,2017-10-20 22:36:46,2017-10-25 17:52:39,2017-11-06 00:00:00,f48786e8f17bab5cef0c96e0ef818d39,17520,marilia,SP,73.34,1.0,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2017-10-24 12:49:20,59.9,13.44,ferramentas_jardim,57.0,366.0,2.0,1650.0,30.0,22.0,30.0,15025.0,sao jose do rio preto,SP,garden_tools
19c1376b2449385d598bc89c73cdf380,48c3e8e784086fd4b26b9929625373d6,delivered,2017-09-13 23:09:04,2017-09-13 23:24:25,2017-09-14 21:47:48,2017-09-21 22:17:52,2017-10-02 00:00:00,1abc36c4380241b8d24c8191195fdcd7,32187,contagem,MG,43.1,1.0,380b4664ba5bb18cc9db78ee6bac3558,6560211a19b47992c3666cc44a7e94c0,2017-09-19 23:24:25,29.0,14.1,relogios_presentes,44.0,322.0,4.0,250.0,16.0,2.0,11.0,5849.0,sao paulo,SP,watches_gifts
